"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1914827737770156047","Tue Apr 22 23:44:43 +0000 2025","0","@Adriandhy barusan iseng buka dm rupanya 5tahun yg lalu pernah dm begini waktu bg ryan baru mulai bikin animasi kayanya dan sekarang jumbo udah 6juta views di bioskop https://t.co/poqk26FDYZ","1914827737770156047","https://pbs.twimg.com/media/GpLVrOAa4AAnWfB.jpg","Adriandhy","in","Indonesia","0","0","0","https://x.com/19fadhil/status/1914827737770156047","269625452","19fadhil"
"1914800773290213556","Tue Apr 22 21:57:36 +0000 2025","0","Ekraf dan InJourney sendiri masuk dalam credit setelah penayangan film animasi Jumbo selesai bersama beberapa sponsor dan pihak-pihak lain yang mendukung Jumbo ini hadir. https://t.co/ikzO1UhkBq","1914800781947273244","","irdhirs","in","Majalengka, Indonesia","0","1","0","https://x.com/irdhirs/status/1914800781947273244","76599836","irdhirs"
"1914800773290213556","Tue Apr 22 21:57:34 +0000 2025","0","Sutradaranya sendiri sudah mengonfirmasi kalau pemerintah ikut andil dan mendukung proses produksi film animasi Jumbo yang per hari Selasa 22 April 2025 kemarin sudah tembus 6 juta penonton. https://t.co/WRuKj83oFu","1914800776012292448","","irdhirs","in","Majalengka, Indonesia","0","1","0","https://x.com/irdhirs/status/1914800776012292448","76599836","irdhirs"
"1914546458889740667","Tue Apr 22 19:31:41 +0000 2025","0","@Confused_man_0 @MiskinTV_ Saya sarankan nonton video yang ada Gibran Rakabuming Raka. Sebagai Wakil Presiden dia getol dukung film Jumbo dan bilang ini era baru animasi Indonesia. Dia juga bikin acara nonton bareng anak yatim jadi videonya kemungkinan ngasih pandangan mendalam soal dampak budaya dan","1914764062971584567","","Confused_man_0","in","wherever you are","0","0","0","https://x.com/grok/status/1914764062971584567","1720665183188922368","grok"
"1914546458889740667","Tue Apr 22 18:04:47 +0000 2025","0","@dolketelo @MiskinTV_ Jika kamu mencari konten YouTube tentang film animasi Jumbo video Gibran Rakabuming berjudul Giliran Kita adalah pilihan yang relevan. Video ini membahas kesuksesan Jumbo meski mendapat kritik dengan 26 ribu dislike. Ferry Irwandi tidak memiliki video tentang Jumbo ","1914742190330536118","","dolketelo","in","wherever you are","0","0","0","https://x.com/grok/status/1914742190330536118","1720665183188922368","grok"
"1914732335372882009","Tue Apr 22 17:25:37 +0000 2025","1","Habis nonton Jumbo menurut gue animasinya bagus tapi alur ceritanya bukan buat anak kecil Agak sayang banget aja padahal secara visual bagus banget (masih amazed) Semoga nextnya film animasi macem Jumbo makin banyak dengan story yang lebih baik lagi ","1914732335372882009","","","in","","0","1","0","https://x.com/heyshavvv/status/1914732335372882009","1685700634190946304","heyshavvv"
"1914685933993255378","Tue Apr 22 17:12:57 +0000 2025","0","postnya pke backsound lagu selalu ada di nadimu ost film animasi jumbo","1914729149765456055","","kucengshopi","in","","0","0","0","https://x.com/kucengshopi/status/1914729149765456055","1526600919005413376","kucengshopi"
"1914710330925801508","Tue Apr 22 16:05:50 +0000 2025","163","@bicaraboxoffice Melihat posisi Jumbo di nomor 3 film terlaris sepanjang masa Indonesia adalah sebuah pencapaian yang tak main-main. Semoga jadi awal yang sangat bagus untuk film Animasi Indonesia.","1914712257826857183","","bicaraboxoffice","in","Pati","0","0","4","https://x.com/suklisius/status/1914712257826857183","82609186","suklisius"
"1914546458889740667","Tue Apr 22 15:42:38 +0000 2025","0","@listgoo @MiskinTV_ Yo @MiskinTV_ @listgoo mari kita bedah duo ini! Gibran si VP yang kini sok jadi kritikus film nonton Jumbo bareng anak yatim kayak paman kece tapi cuma ikut-ikutan sukses filmnya aja. wak wak wawawawa. Dia bilang ini era baru animasi tapi kayaknya cuma numpang tenar mirip","1914706419334692940","","listgoo","in","wherever you are","0","0","0","https://x.com/grok/status/1914706419334692940","1720665183188922368","grok"
"1914591248150880446","Tue Apr 22 15:25:26 +0000 2025","53","@intinyadeh Yg jumbo terlalu diada adain diskursusnya. Toh film animasi yg masukin unsur hantu/supranatural di ceritanya udah banyak bukan sesuatu yg baru.","1914702090116718910","","intinyadeh","in","she/her","0","2","0","https://x.com/ssincerelymir/status/1914702090116718910","1615771256309313536","ssincerelymir"
"1914700290386743474","Tue Apr 22 15:20:40 +0000 2025","0","Lupa ngerating film Jumbo Untuk sebuah film animasi Indonesia : 9/10","1914700890113708378","","awecho99","in","","0","0","0","https://x.com/awecho99/status/1914700890113708378","326573674","awecho99"
"1914695918097719727","Tue Apr 22 15:00:54 +0000 2025","0","Don di Animasi Jumbo emang layak dibully sih. ngeselin anjir.","1914695918097719727","","","in","","0","0","0","https://x.com/saosnampol/status/1914695918097719727","1204374264796704770","saosnampol"
"1914695754184319348","Tue Apr 22 15:00:15 +0000 2025","0","Dalam waktu singkat film Jumbo berhasil meraih lebih dari 6 juta penonton. Tentu saja pencapaian ini bukan hal yang biasa terutama untuk film animasi lokal yang kerap kali bersaing dengan film-film Hollywood yang mendominasi. https://t.co/p1yGdcVpSN","1914695754184319348","","","in","","0","0","0","https://x.com/inikamindonesia/status/1914695754184319348","1672182397658619905","inikamindonesia"
"1914695732436848687","Tue Apr 22 15:00:10 +0000 2025","0","Dalam waktu singkat film Jumbo berhasil meraih lebih dari 6 juta penonton. Tentu saja pencapaian ini bukan hal yang biasa terutama untuk film animasi lokal yang kerap kali bersaing dengan film-film Hollywood yang mendominasi. https://t.co/81Zf3NRjh6","1914695732436848687","","","in","","0","0","0","https://x.com/hypevox_id/status/1914695732436848687","1726873272686694400","hypevox_id"
"1914695696856572044","Tue Apr 22 15:00:02 +0000 2025","0","Dalam waktu singkat film Jumbo berhasil meraih lebih dari 6 juta penonton. Tentu saja pencapaian ini bukan hal yang biasa terutama untuk film animasi lokal yang kerap kali bersaing dengan film-film Hollywood yang mendominasi. https://t.co/WXtULWNQiR","1914695696856572044","","","in","Jakarta, Indonesia","0","0","0","https://x.com/nawabinekanews/status/1914695696856572044","1762043186598604800","nawabinekanews"
"1914688210653069556","Tue Apr 22 14:30:17 +0000 2025","1","Kita gapernah tau kesuksesan datangnya darimana dan kapan.. pas gw denger si rian mau bikin film animasi jumbo di youtube nya radit dengan gaya khas dan semangatnya itu gw rasa dia cuman berkarya sesuai dengan minatnya.. paling sejauh mana sih yg nonton?","1914688210653069556","","","in","Indonesia","0","1","0","https://x.com/armhd99/status/1914688210653069556","581573818","armhd99"
"1914683353619399034","Tue Apr 22 14:10:59 +0000 2025","3","@jumbofilm_id gokill sih ini berani bilang kalo Jumbo itu film animasi terbaik karya anak bangsa https://t.co/MGcsjHEXLB","1914683353619399034","https://pbs.twimg.com/ext_tw_video_thumb/1914683313824161792/pu/img/dr1rgMWZGb-F9G54.jpg","jumbofilm_id","in","she/her, 25","0","0","1","https://x.com/chocociki/status/1914683353619399034","941272376469106688","chocociki"
"1914678986401308819","Tue Apr 22 13:53:38 +0000 2025","1","[OPINI] | Film Jumbo Cetak Rekor! Saatnya Animasi Lokal Mendunia Oleh: Farah Fauziah BOOM! Animasi lokal Jumbo pecah rekor! Raih 4 juta + penonton buktikan potensi besar animasi lokal. Editor: Ryu Athallah Raihan Baca selengkapnya di: https://t.co/I5cyk1nfyx https://t.co/CFuT6xOlPQ","1914678986401308819","https://pbs.twimg.com/media/GpJOV_3a4AMo598.jpg","","in","Purwokerto, Jawa Tengah","0","0","0","https://x.com/LPMSketsa/status/1914678986401308819","555939417","LPMSketsa"
"1914654867483975854","Tue Apr 22 13:51:39 +0000 2025","1","@wongAyoe2021 Sudah Nonton Jumbo kah Mbak... Film animasi yg bagus makna nya ","1914678490550706579","","wongAyoe2021","in","","0","1","0","https://x.com/JosefSutjahjono/status/1914678490550706579","3038534437","JosefSutjahjono"
"1914675207538926025","Tue Apr 22 13:38:37 +0000 2025","0","habis nonton jumbo and i hate him. aku kasian sama nurman &amp; atta fuck u dontol overall movie bagus animasi nice plotnya ketebak banget but yeah itu story line yang cocok untuk anak bandel biar tobat bocil sampingku nangis semua semoga tercerahkan yh cil https://t.co/F0VxsWaXe4","1914675207538926025","https://pbs.twimg.com/media/GpJK8_ZbgAA6Tmk.jpg","","in","woof woof!","0","4","0","https://x.com/escffier/status/1914675207538926025","1683071485991346176","escffier"
"1914665143889510884","Tue Apr 22 12:58:37 +0000 2025","0","Anw Jumbo BAGUS BANGET!! Mad respect untuk seluruh manusia yang ambil bagian dalam merealisasikan animasi ini. I really appreciate the hard work!! Gak pernah kepikiran Indonesia bisa buat animasi sebegitu kerennya di waktu-waktu ini (kayak masih jauh aja bayangannya)","1914665143889510884","","","in","commsci stud","0","1","0","https://x.com/demenharuto/status/1914665143889510884","1301866866516713474","demenharuto"
"1914653839107739662","Tue Apr 22 12:13:42 +0000 2025","225","Demi memantik daya imajinasi mereka. Guru #jaksel ajak anak SD Negeri Menteng Atas 14 JaKi Jalan Kaki Nobar #jumbo karya @Adriandhy Di tunggu karya animasi selanjutnya https://t.co/AxhTu9dywP","1914653839107739662","https://pbs.twimg.com/amplify_video_thumb/1914653731364462593/img/XCfZ0oje_bKkz3J5.jpg","","in","tangerang-jakarta-depok","9","1","40","https://x.com/pakdewan19/status/1914653839107739662","3009216804","pakdewan19"
"1914306290060501118","Tue Apr 22 12:12:01 +0000 2025","0","@gilinganbesi @pandji tapi perbandingannya gak apple to apple ini gak sebanding film jumbo (lokal) dengan film2 disney yg jangkauannya udah internasional apalagi mereka yg komen memang benar kok untuk film animasi kalo memang pengen yg kualitasnya bagus banget harus butuh waktu lama untuk dibuat","1914653416489673194","","gilinganbesi","in","in your heart ","0","1","0","https://x.com/aleaziz18/status/1914653416489673194","1427982998998159363","aleaziz18"
"1914649912912068626","Tue Apr 22 11:58:06 +0000 2025","0","Pengen banget nonton film jumbo tapi crush gw gasuka film animasi","1914649912912068626","","","in","1821","0","0","0","https://x.com/MINSTRADAMUSZ09/status/1914649912912068626","1194141757430059008","MINSTRADAMUSZ09"
"1914646052566929721","Tue Apr 22 11:42:45 +0000 2025","0","Ryan Adriandhy Ungkap Cerita di Balik Soundtrack Viral Selalu Ada di Nadimu dari Film Animasi Jumbo https://t.co/T0EM1WIBdC","1914646052566929721","","","in","","0","0","0","https://x.com/Riaumakmurcom/status/1914646052566929721","1636218484408344577","Riaumakmurcom"
"1914645922606408131","Tue Apr 22 11:42:15 +0000 2025","0","Pernah Alami Perundungan Ryan Adriandhy Tuangkan Pengalaman Pribadi dalam Film Animasi Jumbo https://t.co/Cj2egA0BjG","1914645922606408131","","","in","","0","0","0","https://x.com/Riaumakmurcom/status/1914645922606408131","1636218484408344577","Riaumakmurcom"
"1914550905544065157","Tue Apr 22 11:23:17 +0000 2025","1","@RagilSemar Kan akan lebih cakep kalo dia videoin dirinya sekeluarga nonton jumbo di bioskop trus komen positif ttg jumbo dan dunia animasi Indonesia... jadi pansosnya lebih mulus...","1914641152743203309","","RagilSemar","in","","0","0","0","https://x.com/jante2022/status/1914641152743203309","1520696461583065089","jante2022"
"1914252027213025558","Tue Apr 22 11:21:19 +0000 2025","0","@WatchmenID Baru nonton jumbo tadi karena baru sempet dan sumpah itu bagus banget ponakan ponakan ku yang gak terlalu suka animasi tadi happy beneran nonton itu dan gak bosen walaupun hampir 2 jam di bioskop buat yang belum nonton WAJIB NONTON JUMBOOO.","1914640655856369748","","WatchmenID","in","","0","0","0","https://x.com/farhahraiiii/status/1914640655856369748","1403472517415653378","farhahraiiii"
"1914633571521978512","Tue Apr 22 10:53:10 +0000 2025","0","Terima kasih ya semoga sebagai film animasi pertama yang ditonton di bioskop Jumbo bisa memberi memori yang menyenangkan ","1914633571521978512","","","in","","0","1","0","https://x.com/ted_kho/status/1914633571521978512","76414171","ted_kho"
"1914626002669723825","Tue Apr 22 10:23:05 +0000 2025","0","5 Film Animasi Terlaris Se-Asia Tenggara Jumbo Masuk #jumbo #jumbountuksemua #FilmJUMBO #BuzzerJUMBO https://t.co/vVay6ORmdG","1914626002669723825","","","in","","0","0","0","https://x.com/10diiiii/status/1914626002669723825","1899490728830791680","10diiiii"
"1914591248150880446","Tue Apr 22 10:16:29 +0000 2025","50","@intinyadeh film jumbo secara animasi memang bagus secara cerita biasa aja. film pengepungan bukit duri berharap bahwa isu rasial jd akar cerita ga taunya cuma jadi backround doank intinya sih cm film ttg sekumpulan brandalan SMA vs guru cina. masalah oscar emang bikin eneg ","1914624341628661839","","intinyadeh","in","Digital Nomad","0","3","5","https://x.com/OtakPlusSatu/status/1914624341628661839","1743907316813250560","OtakPlusSatu"
"1914623053595849015","Tue Apr 22 10:11:22 +0000 2025","15","dengan larisnya film Jumbo apakah sudah saatnya pemerenta indon bikin promosi wisata dengan film animasi ? i mean...... Japan already proved with Yuru Camp and Zatsu Tabi that IT IS EFFECTIVE https://t.co/HrKrTDKRHQ","1914623053595849015","https://pbs.twimg.com/media/GpIbgmna4AIUxnP.jpg","","in","","0","2","1","https://x.com/minase_nayuki/status/1914623053595849015","76903558","minase_nayuki"
"1914622326148354375","Tue Apr 22 10:08:29 +0000 2025","0","abis nonton yt gibran yg ttg bonus demografi itu (6 mins of my worst experience). gw bingung disana dia mengapresiasi film jumbo sbg animasi terbaik indo tpi dia jg MENTION AI LAGI dan bilang manusia yg ga pake AI bakal kalah??!?#!# hypocrite ass final boss ://","1914622326148354375","","","in","rant, dnf ♡","0","1","0","https://x.com/maroongyu/status/1914622326148354375","1351723267074056193","maroongyu"
"1914620981790040431","Tue Apr 22 10:03:08 +0000 2025","0","Ryan Adriandhy Sempat Hampir Putus Asa Garap Film Animasi Jumbo Kini Catat Sejarah sebagai yang Terlaris di Asia Tenggara https://t.co/B4dq1X3x8g","1914620981790040431","","","in","","0","0","0","https://x.com/Riaumakmurcom/status/1914620981790040431","1636218484408344577","Riaumakmurcom"
"1914252027213025558","Tue Apr 22 05:52:13 +0000 2025","1","@maulanahloh @WatchmenID Dr segi cerita sih ya so so lah ya tp Krn ini sebuah kemajuan yg luar biasa baik bt animasi indo jd harus didukung biar jd mainstream dan banyak yg fomo bikin karya yg tulus totalitas dan niat kyk jumbo ini! Aku jempol di tata musiknya keren bgt bt nonton langsung di bioskop!","1914557834949485019","","maulanahloh","in","Indonesia","0","0","0","https://x.com/dyan0909/status/1914557834949485019","167679866","dyan0909"
"1914556196624982298","Tue Apr 22 05:45:42 +0000 2025","5","Pengen JUMBO jd film terlaris sih. 20jt penonton kalo bisa. Dan hasilnya di re-invest di industri animasi. Jadi bisa berkembang dr film/serial tv ke apps game merchandise dll.","1914556196624982298","","","in","أبوظبي, الامارات العربية المتح","0","0","3","https://x.com/indrahasto/status/1914556196624982298","283077369","indrahasto"
"1914550905544065157","Tue Apr 22 05:24:41 +0000 2025","1556","Pada sok-sokan pakai AI hasilnya lawak pula... Padahal animator handal seabrek. Padahal die belom tentu bisa pake AI dengan proper. Tapi begitu film animasi Jumbo meledak langsung deh nebeng pansos. Ahelahhh... Trening bluwek. https://t.co/qj5eTswd6N","1914550905544065157","https://pbs.twimg.com/ext_tw_video_thumb/1914550870215446529/pu/img/C9JpGVW6B3abMf2n.jpg","","in","Dalem Kabagongan, Krg Kedempel","4","23","478","https://x.com/RagilSemar/status/1914550905544065157","1334070788060631040","RagilSemar"
"1911923864416002441","Tue Apr 22 05:21:09 +0000 2025","0","In order to keep my timeline neat &amp; logic . Si ibu yg gagap berpikir giman acaranya jawab pertanyaan anaknya tentang radio arwah di film animasi Jumbo.. What a day it was indeed.. https://t.co/pEy7gypnBY","1914550016431313269","https://pbs.twimg.com/ext_tw_video_thumb/1914550006268485636/pu/img/1OiWe3AtqkVL3_6Y.jpg","Nai_Pev","in","","0","0","0","https://x.com/Nai_Pev/status/1914550016431313269","280854347","Nai_Pev"
"1914549514633142401","Tue Apr 22 05:19:09 +0000 2025","3","Ya kan w cm bilang jangan cm karbit atau riding the wave ya bagus klo emg beneran di support. tpi w harap setelah jumbo kementerian ekonomi kreatif jg terus menerus buat dukung industri animasi kedepannya dan jgn jdi AI enabler","1914549514633142401","","","in","Lacus Oblivionis","0","1","1","https://x.com/kopitiamtea/status/1914549514633142401","1580401789085835264","kopitiamtea"
"1914548438244737043","Tue Apr 22 05:14:52 +0000 2025","0","Ryan Adriandhy Ngaku Pernah Hampir Menyerah saat Bikin Film Animasi &amp;lsquo;Jumbo&amp;rsquo; Kini Laris se-Asia Tenggara https://t.co/kmG1fnnJUr","1914548438244737043","","","in","Palu","0","0","0","https://x.com/JurnalNews_ID/status/1914548438244737043","1307144779","JurnalNews_ID"
"1914547273112998194","Tue Apr 22 05:10:15 +0000 2025","20","Film Jumbo Bukan Animasi Biasa Tapi Realitas Sosial Anak-anak Indonesia yang Tumbuh Tanpa Kasih Sayang Orangtua #Terbaru https://t.co/CQEdmimWqq","1914547273112998194","","","in","redaksi@mojok.co","1","0","6","https://x.com/mojokdotco/status/1914547273112998194","2388795571","mojokdotco"
"1914546512845267287","Tue Apr 22 05:07:13 +0000 2025","0","Faktor Pernah Dibully Semasa Kecil Pemicu untuk Ryan Adriandhy Bikin Film Animasi Jumbo https://t.co/uJ0Dt0YUQb","1914546512845267287","","","in","","0","0","0","https://x.com/uangkartal99/status/1914546512845267287","1899723361137352704","uangkartal99"
"1914545356303643037","Tue Apr 22 05:02:38 +0000 2025","0","Fakta Menarik di Balik Soundtrack Selalu Ada di Nadimu Film Animasi Jumbo https://t.co/vBmdOFdyby","1914545356303643037","","","in","Indonesia","0","0","0","https://x.com/rubrikacoid/status/1914545356303643037","1897569074458382336","rubrikacoid"
"1914545293011640778","Tue Apr 22 05:02:23 +0000 2025","133","JUMBO REVIEW (MENURUTKU) Film animasi ini membuka mataku dan membuatku percaya kalau animator-animator Indonesia juga bisa bikin karya level tinggi. Aku gak nyangka kalau grafik dan animasinya bakal semulus ini. Ceritanya sederhana namun nilai yang diambil dari cerita cukup","1914545293011640778","","","in","Indonesia","0","3","8","https://x.com/BeaconCream/status/1914545293011640778","3075364836","BeaconCream"
"1914541056043180123","Tue Apr 22 04:45:32 +0000 2025","0","Tembus 6 Juta Penonton Ryan Adriandhy Ngaku Pernah Hampir Menyerah Garap Film Animasi Jumbo https://t.co/zFrVFj4DzM","1914541056043180123","","","in","Indonesia","0","0","0","https://x.com/rubrikacoid/status/1914541056043180123","1897569074458382336","rubrikacoid"
"1914536488051806622","Tue Apr 22 04:27:40 +0000 2025","1","Salut untuk dedikasi dan kolaborasi tim @jumbofilm_id yang berhasil menjadikan film ini simbol nyata sinergi anak bangsa. Yuk rayakan bersama karya anak negeri dan saksikan Jumbo di bioskop sekarang juga. Berdaya Lewat Animasi! #KemenkoPM #KabinetMerahPutih #FilmJumbo","1914536558197399586","","kemenkopmRI","in","Jakarta Pusat, DKI Jakarta","0","0","0","https://x.com/kemenkopmRI/status/1914536558197399586","1848581832817971200","kemenkopmRI"
"1914536488051806622","Tue Apr 22 04:27:23 +0000 2025","0","Jumbo bukan sekadar animasi melainkan bukti semangat gotong royong dan kualitas karya lokal lintas daerah yang membanggakan! Kami senang sekali mendapat kesempatan mewawancarai Mas @adriandhy salah satu sosok di balik kesuksesan film Jumbo. https://t.co/0TEW9mLlWC","1914536488051806622","https://pbs.twimg.com/ext_tw_video_thumb/1914536347819499520/pu/img/aopxnGheMpSRWzPV.jpg","","in","Jakarta Pusat, DKI Jakarta","0","1","0","https://x.com/kemenkopmRI/status/1914536488051806622","1848581832817971200","kemenkopmRI"
"1914333010260070732","Tue Apr 22 04:21:35 +0000 2025","4","@FilmIndoSource Sebagus atau semahal apapun biaya produksi animasi/film. Mau itu rumah produksinya bonafit atau legend kek klo tidak ada soul nya maka itu hanya sekedar bisnis berlaku bagi musik juga. Jumbo mampu bikin emosi penonton dibuat kayak gado-gado siram petis karet 2.","1914535028975173844","","FilmIndoSource","in","Jakarta, Indonesia","0","0","0","https://x.com/Costa290Doug/status/1914535028975173844","1458810471042088967","Costa290Doug"
"1914524397903446229","Tue Apr 22 03:40:27 +0000 2025","0","Menurut hasil survei Populix dari 4.539 responden 34% di antaranya nonton Jumbo karena ingin mendukung industri animasi dalam negeri. Kalau kamu udah nonton belum? Atau masih masukin Jumbo ke daftar watchlist? #Populix #PopulixInsights #NexGenResearch #Survey #FilmJumbo https://t.co/uFIzXMmBko","1914524676623376453","https://pbs.twimg.com/media/GpHB1XUa4AA6UOB.jpg","populixco","in","Jakarta Capital Region","0","0","0","https://x.com/populixco/status/1914524676623376453","1250405042101747712","populixco"
"1914524397903446229","Tue Apr 22 03:39:21 +0000 2025","1","Awal tahun 2025 ini masyarakat Indonesia dibuat terpukau dengan kehadiran film animasi karya anak bangsa yang berjudul JUMBO! 🇮🇩 #Populix #PopulixInsights #NexGenResearch #Survey #FilmJumbo #AnimasiIndonesia #KaryaAnakBangsa #DataPopulix https://t.co/Z73oz1iONJ","1914524397903446229","https://pbs.twimg.com/media/GpHBvCkbgAAnFBI.jpg","","in","Jakarta Capital Region","0","1","0","https://x.com/populixco/status/1914524397903446229","1250405042101747712","populixco"
"1914306290060501118","Tue Apr 22 03:36:53 +0000 2025","0","@pandji Film jumbo apakah bisa dikategorikan animasi horror?","1914523777389789431","","pandji","in","DKI Jakarta, Indonesia","0","0","0","https://x.com/Jersey4Salee/status/1914523777389789431","3232903050","Jersey4Salee"
"1914507201315791189","Tue Apr 22 02:32:11 +0000 2025","4","Langkah ini menjadi tonggak penting dalam perjalanan film animasi Indonesia menuju pasar global. Dengan cerita dan kualitas produksi yang mampu bersaing di tingkat internasional JUMBO membuka peluang lebih luas bagi karya kreatif lokal untuk bersaing di pentas dunia.","1914507497844695451","","GNFI","in","Indonesia","0","0","0","https://x.com/GNFI/status/1914507497844695451","39677695","GNFI"
"1914507201315791189","Tue Apr 22 02:31:27 +0000 2025","2","Film animasi JUMBO produksi Visinema Studios resmi mencetak tonggak sejarah baru dalam industri perfilman Indonesia. Selain berhasil meraih 1 juta penonton hanya dalam 7 hari penayangan menjadikannya film animasi lokal dengan rekor tercepat dalam meraih angka tersebut JUMBO","1914507312590626943","","GNFI","in","Indonesia","0","1","0","https://x.com/GNFI/status/1914507312590626943","39677695","GNFI"
"1914306290060501118","Tue Apr 22 02:11:14 +0000 2025","0","@pandji Padahal jumbo kan film animasi horor tapi lucu","1914502225361297869","","pandji","in","","0","0","0","https://x.com/GantengJonru/status/1914502225361297869","1385605974929534978","GantengJonru"
"1914500151026311286","Tue Apr 22 02:03:00 +0000 2025","0","Menjadi bagian dari 6 juta+ makhluk yang terJUMBO-JUMBO thanks bang @Adriandhy ditunggu film animasi keren selanjutnya. https://t.co/iXoDBekxHQ","1914500151026311286","https://pbs.twimg.com/media/GpGrvdfbgAAB--q.jpg","","in","Bekasi, Jawa Barat","0","0","0","https://x.com/ultramun_3/status/1914500151026311286","1806572590225645568","ultramun_3"
"1914496701542658389","Tue Apr 22 01:49:17 +0000 2025","2","Sangat amat layak JUMBO mau 6 jeti 10 jeti juga film animasi terbaik gak sia sia bayar aktor mahal emang cocok semua! Cocok semua umur kalangan dan gender bsok rewatch ah ke 3 kalinya ","1914496701542658389","","","in","Bekasi, Jawa Barat","0","1","0","https://x.com/seringsendirian/status/1914496701542658389","1570210662273658881","seringsendirian"
"1914095508337172485","Tue Apr 22 01:35:30 +0000 2025","3","@debbieflavi @agama_nusantara @bnsphrxyzzz @sakkusaitna @Valhallaah @mistroad_1 @Matahari_tmr @Kappa_2023 @PaijoKhentirr @HBRPsweet @maukarjl @GlennHarold1 @porkandlar26037 @dawiguna @endoe21 @FaktaBerita89 @LeotardosMy Itu ada org yg komentari film animasi Jumbo. Cari deh. Konyol banget. Film aja dikomentari secara relijies. Langsung dirujak. ","1914493230282105186","","debbieflavi","in","Singapore","0","2","0","https://x.com/tepig_pignite/status/1914493230282105186","1335889446","tepig_pignite"
"1914491632336154719","Tue Apr 22 01:29:09 +0000 2025","0","Gokil! Film Animasi Jumbo Capai 6 Juta Penonton https://t.co/vYcFteY1jr","1914491632336154719","","","in","","0","0","0","https://x.com/kalteng5com/status/1914491632336154719","1898358987218980864","kalteng5com"
"1914491374038384744","Tue Apr 22 01:28:07 +0000 2025","0","hiks samaaaaa udh pengen dari abis lebaran sm sepupu malah dia duluan nonton sedih ak moga kita win ya biar nonton jumbo support animasi lokal ga kaya si anomali sebelah nyuruh pake ai.","1914491374038384744","","","in","Indonesia ","0","1","0","https://x.com/blessedmiy/status/1914491374038384744","1868681900774371328","blessedmiy"
"1909810720868278447","Tue Apr 22 00:57:21 +0000 2025","0","@ShofiullahAhmad @Adriandhy @ekraf_ri jumbo ga akan ada dana sebesar itu buat marketing di bandara prambanan dll dananya udah abis buat bikin animasi yang kualitas tinggi.","1914483628786245729","","ShofiullahAhmad","in","Digital Nomad","0","0","0","https://x.com/OtakPlusSatu/status/1914483628786245729","1743907316813250560","OtakPlusSatu"
"1914156845956227362","Tue Apr 22 00:37:36 +0000 2025","0","@tehnit4 Andil pemerintah dlm film animasi jumbo ini ckp signifikan apa itu? Iya bener nonton bareng kabinet merah putih dgn anggota dpr komisi vii. Yaa nonton bareng","1914478660696097219","","tehnit4","in","Fukuoka-shi Hakata-ku, Fukuoka","0","0","0","https://x.com/DiegoSammmuel/status/1914478660696097219","989545971041288192","DiegoSammmuel"
"1914473037044564305","Tue Apr 22 00:15:15 +0000 2025","0","Ini aku senangis itu waktu nonton thankyou jumbo please ya Allah bangga banget sama anak Indonesia bisa berkarya animasi yg keren gini bisa bersaing di kancah internasional jg semoga dg jumbo ini jadi membuka jalan buat karya-karya lainnya https://t.co/9womPp17XB","1914473037044564305","https://pbs.twimg.com/ext_tw_video_thumb/1914473021848608768/pu/img/QHAnI_QnR564RQKw.jpg","","in","","0","1","0","https://x.com/luviechilli/status/1914473037044564305","1645374351460679680","luviechilli"
"1914252027213025558","Mon Apr 21 23:49:52 +0000 2025","0","@calonmbakguru @maulanahloh @WatchmenID Buku itu istimewa karena tanda cinta dari orang tuanya buat jumbo ga sih? Buku itu berarti banget buat jumbo. Kalo soal cerita yang ada kayak magic nya karena animasi jd emang gitu ya bukan film biasa yg harus realistis","1914466646309364177","","calonmbakguru","in","","0","0","0","https://x.com/ppurpleino/status/1914466646309364177","335163589","ppurpleino"
"1914306290060501118","Mon Apr 21 23:40:56 +0000 2025","0","@GhaniraSya @pandji Oiyyyaaa bener jg pas nonton kayak animasi apaa gt. Ternyata looknnya mirip² Luca yaa. Emang film jumbo tuh bener2 kerasa kalo film ini dikerjain bener2 pake hati &amp; niat nya ga cuma ke cuan dan beneran mau ngasih pesan moral. Ga cuma mikir untung trus filmnya asal jadi.","1914464397986291772","","GhaniraSya","in","","0","1","0","https://x.com/TiaraZovi/status/1914464397986291772","1240620639372726273","TiaraZovi"
"1913871300520714364","Mon Apr 21 23:33:41 +0000 2025","0","@HabisNontonFilm jujur emg bagus si gue tau banget gmn rame awalnya dri bhkn sblm rilis. gue wktu itu lagi mau nonton zb1 di cgv dan ngeliat poster jumbo ini awalnya samsek kaga kepo dan gamau nonton nya kek apasii? kartun aja kann? soalny gue gasuka nntn bioskop yg peranny kartun ato animasi-","1914462575309545955","","HabisNontonFilm","in","","0","1","0","https://x.com/im_pahh/status/1914462575309545955","1242276004350971904","im_pahh"
"1912073804500840480","Mon Apr 21 23:25:56 +0000 2025","0","@HabisNontonFilm @Adriandhy Saya mendukung Bang saya sibuk kerja bulan ini takut keburu turun layar semoga director cuts nya terwujud ya supaya saya bisa ada kesempatan nonton. Sukses terus animasi Indonesia tolak kolaborasi apapun dengan pemerintah. Takut jadi sentimen negatif. Bravo Jumbo!","1914460623745982795","","HabisNontonFilm","in","Indonesia","0","0","0","https://x.com/FirlyRamsey/status/1914460623745982795","766425209469624320","FirlyRamsey"
